cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,      z-velocity
       989, 9.432254434E-01, 7.538551092E-02, 2.549818277E+00,-2.576934057E-04, 2.498298127E-04,-7.133932784E-03
       990, 9.243582487E-01, 5.651830882E-02, 2.549818277E+00,-2.685378422E-04, 1.307271596E-04,-7.835077122E-03
       991, 9.054910541E-01, 3.765110299E-02, 2.549818277E+00,-2.437809890E-04, 5.041862823E-05,-8.134039119E-03
       992, 8.866237998E-01, 1.878389530E-02, 2.549818277E+00,-1.999580854E-04, 1.471949872E-05,-8.055454120E-03
       993, 8.677566648E-01,-8.330964920E-05, 2.549818277E+00,-7.886458479E-05,-1.530250756E-06,-7.809645031E-03
       994, 8.488894105E-01,-1.895051636E-02, 2.549818277E+00,-2.060350380E-05,-7.720092981E-06,-7.686514873E-03
       995, 8.300222158E-01,-3.781772032E-02, 2.549818277E+00, 5.498242535E-05,-6.214973382E-06,-7.561854552E-03
       996, 8.111550212E-01,-5.668492615E-02, 2.549818277E+00, 8.206997882E-05,-2.767246770E-06,-7.392146159E-03
       997, 7.922877669E-01,-7.555212826E-02, 2.549818277E+00, 9.428420890E-05,-1.223841195E-06,-7.184386719E-03
       998, 7.734206319E-01,-9.441933781E-02, 2.549818277E+00, 8.413492469E-05,-3.196723583E-06,-6.949409842E-03
       999, 7.545533776E-01,-1.132865399E-01, 2.549818277E+00, 7.909497799E-05,-9.380027223E-06,-6.697386969E-03
      1000, 7.356861830E-01,-1.321537495E-01, 2.549818277E+00, 8.343147056E-05,-1.558595613E-05,-6.431083195E-03
      1001, 7.168189883E-01,-1.510209590E-01, 2.549818277E+00, 7.964180986E-05,-2.043381392E-05,-6.147427019E-03
      1002, 6.979517341E-01,-1.698881686E-01, 2.549818277E+00, 8.040566172E-05,-2.370012953E-05,-5.845953245E-03
      1003, 6.790845990E-01,-1.887553632E-01, 2.549818277E+00, 7.581101818E-05,-2.565422437E-05,-5.533185322E-03
      1004, 6.602173448E-01,-2.076225728E-01, 2.549818277E+00, 6.953153206E-05,-2.664884778E-05,-5.214308389E-03
      1005, 6.413501501E-01,-2.264897823E-01, 2.549818277E+00, 6.307094736E-05,-2.663139458E-05,-4.893049598E-03
      1006, 6.224829555E-01,-2.453569919E-01, 2.549818277E+00, 5.542408326E-05,-2.575200233E-05,-4.573828541E-03
      1007, 6.036157608E-01,-2.642242014E-01, 2.549818277E+00, 4.759037620E-05,-2.439596028E-05,-4.261090420E-03
      1008, 1.036089063E+00, 1.487945467E-01, 2.549863815E+00,-4.180175893E-04,-1.466214377E-02,-2.570922114E-02
      1009, 1.018694282E+00, 1.319871247E-01, 2.549818277E+00,-4.826811142E-03,-3.052245593E-03, 4.725233011E-04
      1010, 9.998270273E-01, 1.131199226E-01, 2.549818277E+00, 2.919710460E-05,-2.313551726E-03,-3.299825359E-03
      1011, 9.809598327E-01, 9.425272048E-02, 2.549818277E+00, 4.767655264E-05, 2.983263694E-04,-5.128616467E-03
      1012, 9.620925784E-01, 7.538551092E-02, 2.549818277E+00,-2.352068841E-04, 3.137334425E-04,-6.076278631E-03
      1013, 9.432254434E-01, 5.651830882E-02, 2.549818277E+00,-2.491096675E-04, 2.203832264E-04,-6.993020885E-03
      1014, 9.243582487E-01, 3.765110299E-02, 2.549818277E+00,-3.147594689E-04, 1.044849341E-04,-7.825068198E-03
      1015, 9.054910541E-01, 1.878389530E-02, 2.549818277E+00,-3.585166996E-04, 3.171868957E-05,-8.133432828E-03
      1016, 8.866237998E-01,-8.330964920E-05, 2.549818277E+00,-2.268126846E-04, 1.113627491E-06,-8.066801354E-03
      1017, 8.677566648E-01,-1.895051636E-02, 2.549818277E+00,-1.287169580E-04,-9.687527381E-06,-7.830708288E-03
      1018, 8.488894105E-01,-3.781772032E-02, 2.549818277E+00, 1.421832530E-05,-1.103479099E-05,-7.717767730E-03
      1019, 8.300222158E-01,-5.668492615E-02, 2.549818277E+00, 5.036804578E-05,-6.442928225E-06,-7.575684227E-03
      1020, 8.111550212E-01,-7.555212826E-02, 2.549818277E+00, 7.731978258E-05,-2.658458470E-06,-7.395250257E-03
      1021, 7.922877669E-01,-9.441933781E-02, 2.549818277E+00, 7.133859617E-05,-2.517063649E-06,-7.186411414E-03
      1022, 7.734206319E-01,-1.132865399E-01, 2.549818277E+00, 5.790311116E-05,-7.773422112E-06,-6.963932887E-03
      1023, 7.545533776E-01,-1.321537495E-01, 2.549818277E+00, 7.750310033E-05,-1.521275135E-05,-6.732949521E-03
      1024, 7.356861830E-01,-1.510209590E-01, 2.549818277E+00, 6.761223631E-05,-2.120726094E-05,-6.485704798E-03
      1025, 7.168189883E-01,-1.698881686E-01, 2.549818277E+00, 8.382261876E-05,-2.522037721E-05,-6.219994277E-03
      1026, 6.979517341E-01,-1.887553632E-01, 2.549818277E+00, 8.310835256E-05,-2.789962127E-05,-5.938674789E-03
      1027, 6.790845990E-01,-2.076225728E-01, 2.549818277E+00, 7.883083890E-05,-2.965570275E-05,-5.650027189E-03
      1028, 6.602173448E-01,-2.264897823E-01, 2.549818277E+00, 7.376249414E-05,-3.040381489E-05,-5.357391201E-03
      1029, 6.413501501E-01,-2.453569919E-01, 2.549818277E+00, 6.787908933E-05,-3.010239743E-05,-5.063890014E-03
      1030, 6.224829555E-01,-2.642242014E-01, 2.549818277E+00, 6.017427222E-05,-2.916648737E-05,-4.774186295E-03
      1031, 1.034821630E+00, 1.321267188E-01, 2.549818277E+00, 2.794990432E-04,-5.963539705E-03,-9.308448643E-04
      1032, 1.018694282E+00, 1.131199226E-01, 2.549818277E+00, 1.398082095E-04,-5.213071126E-03, 2.423113445E-03
      1033, 9.998270273E-01, 9.425272048E-02, 2.549818277E+00, 2.144377650E-04,-1.867687795E-03,-2.954706084E-03
      1034, 9.809598327E-01, 7.538551092E-02, 2.549818277E+00,-1.350341045E-04, 2.698024909E-04,-4.463136196E-03
      1035, 9.620925784E-01, 5.651830882E-02, 2.549818277E+00,-1.478504273E-04, 2.887386363E-04,-5.782363005E-03
      1036, 9.432254434E-01, 3.765110299E-02, 2.549818277E+00,-3.324285208E-04, 1.792499097E-04,-6.857279688E-03
      1037, 9.243582487E-01, 1.878389530E-02, 2.549818277E+00,-5.193884135E-04, 7.258498954E-05,-7.798518054E-03
      1038, 9.054910541E-01,-8.330964920E-05, 2.549818277E+00,-4.187294689E-04, 1.236805747E-05,-8.128532209E-03
      1039, 8.866237998E-01,-1.895051636E-02, 2.549818277E+00,-2.677711309E-04,-9.922686331E-06,-8.076454513E-03
      1040, 8.677566648E-01,-3.781772032E-02, 2.549818277E+00,-3.598630792E-05,-1.576629984E-05,-7.854533382E-03
      1041, 8.488894105E-01,-5.668492615E-02, 2.549818277E+00, 1.424635570E-06,-1.287779833E-05,-7.731862832E-03
      1042, 8.300222158E-01,-7.555212826E-02, 2.549818277E+00, 4.612658449E-05,-6.788599876E-06,-7.574282587E-03
      1043, 8.111550212E-01,-9.441933781E-02, 2.549818277E+00, 4.969372822E-05,-4.062750577E-06,-7.388013415E-03
      1044, 7.922877669E-01,-1.132865399E-01, 2.549818277E+00, 2.034517820E-05,-7.270426522E-06,-7.189516444E-03
      1045, 7.734206319E-01,-1.321537495E-01, 2.549818277E+00, 5.940355186E-05,-1.489218630E-05,-6.990582217E-03
      1046, 7.545533776E-01,-1.510209590E-01, 2.549818277E+00, 3.509476301E-05,-2.179413968E-05,-6.779926363E-03
      1047, 7.356861830E-01,-1.698881686E-01, 2.549818277E+00, 8.288046956E-05,-2.655184835E-05,-6.546961144E-03
      1048, 7.168189883E-01,-1.887553632E-01, 2.549818277E+00, 8.750691632E-05,-2.960416896E-05,-6.298230961E-03
      1049, 6.979517341E-01,-2.076225728E-01, 2.549818277E+00, 8.628036448E-05,-3.203728920E-05,-6.038702093E-03
      1050, 6.790845990E-01,-2.264897823E-01, 2.549818277E+00, 8.218871517E-05,-3.359712355E-05,-5.774277728E-03
      1051, 6.602173448E-01,-2.453569919E-01, 2.549818277E+00, 7.993474719E-05,-3.388235928E-05,-5.506624002E-03
      1052, 6.413501501E-01,-2.642242014E-01, 2.549818277E+00, 7.214379002E-05,-3.331097832E-05,-5.239612889E-03
      1053, 6.224829555E-01,-2.830913961E-01, 2.549818277E+00, 6.474617840E-05,-3.247128552E-05,-4.977410659E-03
      1054, 1.035844922E+00, 1.133035943E-01, 2.549818277E+00, 1.736665436E-04,-1.115094521E-03, 4.565977026E-03
      1055, 1.018694282E+00, 9.425272048E-02, 2.549818277E+00, 3.162456560E-04,-4.772647284E-03, 1.439366606E-03
      1056, 9.998270273E-01, 7.538551092E-02, 2.549818277E+00, 5.421999231E-05,-1.432572491E-03,-1.994705293E-03
      1057, 9.809598327E-01, 5.651830882E-02, 2.549818277E+00, 2.607903116E-05, 2.436067298E-04,-4.192942288E-03
      1058, 9.620925784E-01, 3.765110299E-02, 2.549818277E+00,-2.793195017E-04, 2.458144154E-04,-5.500823725E-03
      1059, 9.432254434E-01, 1.878389530E-02, 2.549818277E+00,-6.461477024E-04, 1.281911536E-04,-6.765504368E-03
      1060, 9.243582487E-01,-8.330964920E-05, 2.549818277E+00,-6.285738200E-04, 3.659751746E-05,-7.747701835E-03
      1061, 9.054910541E-01,-1.895051636E-02, 2.549818277E+00,-4.105215194E-04,-6.182582638E-06,-8.088300936E-03
      1062, 8.866237998E-01,-3.781772032E-02, 2.549818277E+00,-8.490072651E-05,-1.907290789E-05,-7.956266403E-03
      1063, 8.677566648E-01,-5.668492615E-02, 2.549818277E+00,-6.268399738E-05,-2.086850873E-05,-7.866963744E-03
      1064, 8.488894105E-01,-7.555212826E-02, 2.549818277E+00,-2.190415671E-06,-1.488889575E-05,-7.723973598E-03
      1065, 8.300222158E-01,-9.441933781E-02, 2.549818277E+00, 1.164664081E-05,-9.179251720E-06,-7.557499222E-03
      1066, 8.111550212E-01,-1.132865399E-01, 2.549818277E+00,-3.008429667E-05,-9.312287148E-06,-7.380018476E-03
      1067, 7.922877669E-01,-1.321537495E-01, 2.549818277E+00, 6.220286650E-06,-1.554255869E-05,-7.208297495E-03
      1068, 7.734206319E-01,-1.510209590E-01, 2.549818277E+00,-2.048059287E-05,-2.266039519E-05,-7.033375092E-03
      1069, 7.545533776E-01,-1.698881686E-01, 2.549818277E+00, 7.666234160E-05,-2.778654743E-05,-6.831570528E-03
      1070, 7.356861830E-01,-1.887553632E-01, 2.549818277E+00, 8.756638272E-05,-3.117852975E-05,-6.611892022E-03
      1071, 7.168189883E-01,-2.076225728E-01, 2.549818277E+00, 9.083921759E-05,-3.390002166E-05,-6.382908672E-03
      1072, 6.979517341E-01,-2.264897823E-01, 2.549818277E+00, 8.678328595E-05,-3.624431338E-05,-6.146202330E-03
      1073, 6.790845990E-01,-2.453569919E-01, 2.549818277E+00, 9.084348130E-05,-3.723962800E-05,-5.904331338E-03
      1074, 6.602173448E-01,-2.642242014E-01, 2.549818277E+00, 8.297917520E-05,-3.692511746E-05,-5.660132039E-03
      1075, 6.413501501E-01,-2.830913961E-01, 2.549818277E+00, 7.647939492E-05,-3.623240627E-05,-5.417367443E-03
      1076, 1.036823750E+00, 9.446718544E-02, 2.549818277E+00, 2.538580738E-04, 2.379023354E-04, 4.873373546E-03
      1077, 1.018694282E+00, 7.538551092E-02, 2.549818277E+00, 2.623639011E-04,-4.294785205E-03, 3.044463694E-03
      1078, 9.998270273E-01, 5.651830882E-02, 2.549818277E+00, 2.186510537E-04,-1.079653739E-03,-2.343980363E-03
      1079, 9.809598327E-01, 3.765110299E-02, 2.549818277E+00,-1.672826038E-04, 2.201014431E-04,-3.649909981E-03
      1080, 9.620925784E-01, 1.878389530E-02, 2.549818277E+00,-7.045611273E-04, 1.879944612E-04,-5.373901222E-03
      1081, 9.432254434E-01,-8.330964920E-05, 2.549818277E+00,-8.192128153E-04, 6.859661517E-05,-6.626832299E-03
      1082, 9.243582487E-01,-1.895051636E-02, 2.549818277E+00,-5.195486010E-04,-1.615592964E-06,-7.683103904E-03
      1083, 9.054910541E-01,-3.781772032E-02, 2.549818277E+00,-1.161850450E-04,-2.285184382E-05,-8.022436872E-03
      1084, 8.866237998E-01,-5.668492615E-02, 2.549818277E+00,-1.307421480E-04,-2.861937537E-05,-7.954719476E-03
      1085, 8.677566648E-01,-7.555212826E-02, 2.549818277E+00,-6.562569615E-05,-2.658176163E-05,-7.852235809E-03
      1086, 8.488894105E-01,-9.441933781E-02, 2.549818277E+00,-4.391309267E-05,-1.870480810E-05,-7.698230445E-03
      1087, 8.300222158E-01,-1.132865399E-01, 2.549818277E+00,-7.877063035E-05,-1.532478927E-05,-7.540732156E-03
      1088, 8.111550212E-01,-1.321537495E-01, 2.549818277E+00,-1.272516674E-04,-1.837193486E-05,-7.393864449E-03
      1089, 7.922877669E-01,-1.510209590E-01, 2.549818277E+00,-8.358259947E-05,-2.424212289E-05,-7.249907125E-03
      1090, 7.734206319E-01,-1.698881686E-01, 2.549818277E+00, 6.417477562E-05,-2.946996210E-05,-7.077184040E-03
      1091, 7.545533776E-01,-1.887553632E-01, 2.549818277E+00, 8.142864681E-05,-3.295454007E-05,-6.884373724E-03
      1092, 7.356861830E-01,-2.076225728E-01, 2.549818277E+00, 9.008163761E-05,-3.574941002E-05,-6.682648789E-03
      1093, 7.168189883E-01,-2.264897823E-01, 2.549818277E+00, 8.559206617E-05,-3.850994835E-05,-6.475793663E-03
      1094, 6.979517341E-01,-2.453569919E-01, 2.549818277E+00, 9.796876111E-05,-4.021259520E-05,-6.259856280E-03
      1095, 6.790845990E-01,-2.642242014E-01, 2.549818277E+00, 9.182911890E-05,-4.023900692E-05,-6.038308609E-03
      1096, 6.602173448E-01,-2.830913961E-01, 2.549818277E+00, 8.751451969E-05,-3.944949276E-05,-5.814923905E-03
      1097, 6.413501501E-01,-3.019585907E-01, 2.549818277E+00, 8.092829376E-05,-3.889340587E-05,-5.595956929E-03
      1098, 1.037547588E+00, 7.558134198E-02, 2.549818277E+00, 3.785124281E-04, 1.419015898E-04, 7.006748114E-03
      1099, 1.018694282E+00, 5.651830882E-02, 2.549818277E+00, 3.309793246E-04,-3.850347595E-03,-5.206491915E-04
      1100, 9.998270273E-01, 3.765110299E-02, 2.549818277E+00,-1.888856241E-05,-8.172512753E-04,-1.152243814E-03
      1101, 9.809598327E-01, 1.878389530E-02, 2.549818277E+00,-6.743783597E-04, 1.996474748E-04,-3.733076854E-03
      1102, 9.620925784E-01,-8.330964920E-05, 2.549818277E+00,-9.519264568E-04, 1.175113503E-04,-5.156151019E-03
      1103, 9.432254434E-01,-1.895051636E-02, 2.549818277E+00,-5.868893932E-04, 2.119828196E-06,-6.451967638E-03
      1104, 9.243582487E-01,-3.781772032E-02, 2.549818277E+00,-1.123563779E-04,-4.060351785E-05,-7.600852754E-03
      1105, 9.054910541E-01,-5.668492615E-02, 2.549818277E+00,-1.829825924E-04,-3.952734187E-05,-7.974171080E-03
      1106, 8.866237998E-01,-7.555212826E-02, 2.549818277E+00,-1.335013367E-04,-3.909412408E-05,-7.917897776E-03
      1107, 8.677566648E-01,-9.441933781E-02, 2.549818277E+00,-1.024769372E-04,-3.359506809E-05,-7.824645378E-03
      1108, 8.488894105E-01,-1.132865399E-01, 2.549818277E+00,-1.157758306E-04,-2.487417260E-05,-7.678416558E-03
      1109, 8.300222158E-01,-1.321537495E-01, 2.549818277E+00,-3.887211496E-04,-2.447301813E-05,-7.552176714E-03
      1110, 8.111550212E-01,-1.510209590E-01, 2.549818277E+00,-1.269717468E-04,-2.756504909E-05,-7.434769534E-03
      1111, 7.922877669E-01,-1.698881686E-01, 2.549818277E+00, 4.427530439E-05,-3.162092253E-05,-7.287848741E-03
      1112, 7.734206319E-01,-1.887553632E-01, 2.549818277E+00, 6.749841123E-05,-3.563374776E-05,-7.118741516E-03
      1113, 7.545533776E-01,-2.076225728E-01, 2.549818277E+00, 7.946363621E-05,-3.836151882E-05,-6.942454726E-03
      1114, 7.356861830E-01,-2.264897823E-01, 2.549818277E+00, 7.724046736E-05,-4.101018931E-05,-6.763503421E-03
      1115, 7.168189883E-01,-2.453569919E-01, 2.549818277E+00, 9.493876132E-05,-4.307162089E-05,-6.576544605E-03
      1116, 6.979517341E-01,-2.642242014E-01, 2.549818277E+00, 9.751459584E-05,-4.326369526E-05,-6.377191748E-03
      1117, 6.790845990E-01,-2.830913961E-01, 2.549818277E+00, 9.769378084E-05,-4.232795982E-05,-6.172582507E-03
      1118, 6.602173448E-01,-3.019585907E-01, 2.549818277E+00, 9.210022108E-05,-4.142958278E-05,-5.970045924E-03
      1119, 1.038116693E+00, 5.667246506E-02, 2.549818277E+00, 2.901574771E-04, 5.236022844E-05, 4.712629598E-03
      1120, 1.018694282E+00, 3.765110299E-02, 2.549818277E+00, 1.168528470E-04,-3.454237245E-03, 1.722789166E-04
      1121, 9.998270273E-01, 1.878389530E-02, 2.549818277E+00,-5.560573190E-04,-6.086606300E-04,-1.978016226E-03
      1122, 9.809598327E-01,-8.330964920E-05, 2.549818277E+00,-9.946277132E-04, 1.807074732E-04,-3.570102621E-03
      1123, 9.620925784E-01,-1.895051636E-02, 2.549818277E+00,-6.102261832E-04, 3.605183520E-05,-4.685538821E-03
      1124, 9.432254434E-01,-3.781772032E-02, 2.549818277E+00,-6.540564937E-05,-6.919573934E-05,-6.341379136E-03
      1125, 9.243582487E-01,-5.668492615E-02, 2.549818277E+00,-2.026562142E-04,-7.964817632E-05,-7.506697439E-03
      1126, 9.054910541E-01,-7.555212826E-02, 2.549818277E+00,-1.870059350E-04,-5.739858898E-05,-7.898943499E-03
      1127, 8.866237998E-01,-9.441933781E-02, 2.549818277E+00,-1.452746510E-04,-4.810326936E-05,-7.864817977E-03
      1128, 8.677566648E-01,-1.132865399E-01, 2.549818277E+00,-1.451820426E-04,-4.099178477E-05,-7.803573739E-03
      1129, 8.488894105E-01,-1.321537495E-01, 2.549818277E+00,-7.811083342E-04,-3.188643677E-05,-7.687116973E-03
      1130, 8.300222158E-01,-1.510209590E-01, 2.549818277E+00,-1.126675197E-04,-3.310545071E-05,-7.593502756E-03
      1131, 8.111550212E-01,-1.698881686E-01, 2.549818277E+00, 1.635804620E-05,-3.520262180E-05,-7.468622644E-03
      1132, 7.922877669E-01,-1.887553632E-01, 2.549818277E+00, 4.595103383E-05,-3.905833364E-05,-7.319690660E-03
      1133, 7.734206319E-01,-2.076225728E-01, 2.549818277E+00, 5.260654507E-05,-4.256843749E-05,-7.165496238E-03
      1134, 7.545533776E-01,-2.264897823E-01, 2.549818277E+00, 6.235780893E-05,-4.480290227E-05,-7.013666909E-03
      1135, 7.356861830E-01,-2.453569919E-01, 2.549818277E+00, 7.036006718E-05,-4.645716763E-05,-6.855854299E-03
      1136, 7.168189883E-01,-2.642242014E-01, 2.549818277E+00, 9.881224105E-05,-4.644779256E-05,-6.680521648E-03
      1137, 6.979517341E-01,-2.830913961E-01, 2.549818277E+00, 1.065787437E-04,-4.490003630E-05,-6.493404508E-03
      1138, 6.790845990E-01,-3.019585907E-01, 2.549818277E+00, 1.026465106E-04,-4.344604531E-05,-6.306660827E-03
      1139, 6.602173448E-01,-3.208258152E-01, 2.549818277E+00, 9.426177712E-05,-4.301075023E-05,-6.123233587E-03
      1140, 1.038533568E+00, 3.775130212E-02, 2.549818277E+00, 1.299313299E-04,-1.253000028E-05, 1.379365684E-03
      1141, 1.018694282E+00, 1.878389530E-02, 2.549818277E+00,-3.699401568E-04,-3.014526796E-03,-5.793852615E-04
      1142, 9.998270273E-01,-8.330964920E-05, 2.549818277E+00,-9.233593591E-04,-3.877393901E-04,-2.288141288E-03
      1143, 9.809598327E-01,-1.895051636E-02, 2.549818277E+00,-5.678498419E-04, 1.369547535E-04,-2.546356525E-03
      1144, 9.620925784E-01,-3.781772032E-02, 2.549818277E+00, 3.060512608E-05,-5.248741945E-05,-4.349546041E-03
      1145, 9.432254434E-01,-5.668492615E-02, 2.549818277E+00,-1.599108364E-04,-1.427312818E-04,-6.262922660E-03
      1146, 9.243582487E-01,-7.555212826E-02, 2.549818277E+00,-2.092585346E-04,-1.163019551E-04,-7.434761617E-03
      1147, 9.054910541E-01,-9.441933781E-02, 2.549818277E+00,-1.702539448E-04,-7.274153904E-05,-7.803676184E-03
      1148, 8.866237998E-01,-1.132865399E-01, 2.549818277E+00,-1.717574050E-04,-5.093361688E-05,-7.872682065E-03
      1149, 8.677566648E-01,-1.321537495E-01, 2.549818277E+00,-1.231228816E-03,-4.636036101E-05,-7.808129303E-03
      1150, 8.488894105E-01,-1.510209590E-01, 2.549818277E+00, 5.370588769E-05,-3.714894046E-05,-7.738074288E-03
      1151, 8.300222158E-01,-1.698881686E-01, 2.549818277E+00,-1.741419146E-05,-4.024449299E-05,-7.624064572E-03
      1152, 8.111550212E-01,-1.887553632E-01, 2.549818277E+00, 2.075818338E-05,-4.375325443E-05,-7.493587676E-03
      1153, 7.922877669E-01,-2.076225728E-01, 2.549818277E+00, 1.634683258E-06,-4.837560118E-05,-7.357600611E-03
      1154, 7.734206319E-01,-2.264897823E-01, 2.549818277E+00, 4.464764061E-05,-5.057479939E-05,-7.230846677E-03
      1155, 7.545533776E-01,-2.453569919E-01, 2.549818277E+00, 9.722219147E-06,-5.124897143E-05,-7.103525568E-03
      1156, 7.356861830E-01,-2.642242014E-01, 2.549818277E+00, 9.505351773E-05,-5.035344293E-05,-6.950096693E-03
      1157, 7.168189883E-01,-2.830913961E-01, 2.549818277E+00, 1.128053336E-04,-4.782353790E-05,-6.781183183E-03
      1158, 6.979517341E-01,-3.019585907E-01, 2.549818277E+00, 1.116798448E-04,-4.512517626E-05,-6.608886179E-03
      1159, 6.790845990E-01,-3.208258152E-01, 2.549818277E+00, 1.031923675E-04,-4.378649464E-05,-6.438552402E-03
      1160, 6.602173448E-01,-3.396930099E-01, 2.549818277E+00, 9.381971904E-05,-4.453875226E-05,-6.272424012E-03
      1161, 1.038792014E+00, 1.881760173E-02, 2.549818277E+00,-1.331619278E-04,-6.169862900E-05,-9.968261002E-04
      1162, 1.018694282E+00,-8.330964920E-05, 2.549818277E+00,-7.199368556E-04,-2.125207102E-03,-2.056001686E-03
      1163, 9.998270273E-01,-1.895051636E-02, 2.549818277E+00,-4.546208947E-04,-5.825010157E-05,-4.439432232E-04
      1164, 9.809598327E-01,-3.781772032E-02, 2.549818277E+00, 1.720680884E-04, 6.860097346E-05,-1.479471219E-03
      1165, 9.620925784E-01,-5.668492615E-02, 2.549818277E+00,-7.394405202E-06,-1.415473380E-04,-4.239658359E-03
      1166, 9.432254434E-01,-7.555212826E-02, 2.549818277E+00,-2.092195791E-04,-2.134849638E-04,-6.295515224E-03
      1167, 9.243582487E-01,-9.441933781E-02, 2.549818277E+00,-1.764879271E-04,-1.442756184E-04,-7.376806345E-03
      1168, 9.054910541E-01,-1.132865399E-01, 2.549818277E+00,-1.959803485E-04,-7.916532195E-05,-7.788183168E-03
      1169, 8.866237998E-01,-1.321537495E-01, 2.549818277E+00,-1.578269177E-03,-4.302488378E-05,-7.908360101E-03
      1170, 8.677566648E-01,-1.510209590E-01, 2.549818277E+00, 5.178233259E-04,-4.827615703E-05,-7.874034345E-03
      1171, 8.488894105E-01,-1.698881686E-01, 2.549818277E+00,-4.810616520E-05,-4.240959606E-05,-7.760628127E-03
      1172, 8.300222158E-01,-1.887553632E-01, 2.549818277E+00, 5.214825478E-07,-4.896704195E-05,-7.646156009E-03
      1173, 8.111550212E-01,-2.076225728E-01, 2.549818277E+00,-7.847953384E-05,-5.556302858E-05,-7.527074777E-03
      1174, 7.922877669E-01,-2.264897823E-01, 2.549818277E+00,-8.746094977E-07,-5.885344217E-05,-7.422692608E-03
